Table name,State,District,Area Name,Age-group,Birth place ,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
D0201A,07,094,New Delhi,0-4 years,Karnataka,25,17,8,0,0,0,25,17,8
D0201A,07,094,New Delhi,0-4 years,Goa,2,2,0,0,0,0,2,2,0
D0201A,07,094,New Delhi,0-4 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,0-4 years,Kerala,59,35,24,0,0,0,59,35,24
D0201A,07,094,New Delhi,0-4 years,Tamil Nadu,41,21,20,0,0,0,41,21,20
D0201A,07,094,New Delhi,0-4 years,Puducherry,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,0-4 years,Andaman & Nicobar Islands,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,0-4 years,Born Outside India,73,40,33,0,0,0,73,40,33
D0201A,07,094,New Delhi,0-4 years,Unclassifiable,14,5,9,0,0,0,14,5,9
D0201A,07,094,New Delhi,5-9 years,Total Population,"10,330","5,469","4,861",0,0,0,"10,330","5,469","4,861"
D0201A,07,094,New Delhi,5-9 years,Born within India,"10,189","5,394","4,795",0,0,0,"10,189","5,394","4,795"
D0201A,07,094,New Delhi,5-9 years,Within the state of enumeration,"7,744","4,063","3,681",0,0,0,"7,744","4,063","3,681"
D0201A,07,094,New Delhi,5-9 years,Born in the place of enumeration,"6,707","3,502","3,205",0,0,0,"6,707","3,502","3,205"
D0201A,07,094,New Delhi,5-9 years,Born elsewhere in the district of enumeration,"1,037",561,476,0,0,0,"1,037",561,476
D0201A,07,094,New Delhi,5-9 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,States in India beyond the state of enumeration,"2,445","1,331","1,114",0,0,0,"2,445","1,331","1,114"
D0201A,07,094,New Delhi,5-9 years,Jammu & Kashmir,30,12,18,0,0,0,30,12,18
D0201A,07,094,New Delhi,5-9 years,Himachal Pradesh,50,26,24,0,0,0,50,26,24
D0201A,07,094,New Delhi,5-9 years,Punjab,54,34,20,0,0,0,54,34,20
D0201A,07,094,New Delhi,5-9 years,Chandigarh,12,7,5,0,0,0,12,7,5
D0201A,07,094,New Delhi,5-9 years,Uttarakhand,158,88,70,0,0,0,158,88,70
D0201A,07,094,New Delhi,5-9 years,Haryana,95,52,43,0,0,0,95,52,43
D0201A,07,094,New Delhi,5-9 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,Rajasthan,102,64,38,0,0,0,102,64,38
D0201A,07,094,New Delhi,5-9 years,Uttar Pradesh,688,376,312,0,0,0,688,376,312
D0201A,07,094,New Delhi,5-9 years,Bihar,364,218,146,0,0,0,364,218,146
D0201A,07,094,New Delhi,5-9 years,Sikkim,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,5-9 years,Arunachal Pradesh,2,2,0,0,0,0,2,2,0
D0201A,07,094,New Delhi,5-9 years,Nagaland,4,1,3,0,0,0,4,1,3
D0201A,07,094,New Delhi,5-9 years,Manipur,11,3,8,0,0,0,11,3,8
D0201A,07,094,New Delhi,5-9 years,Mizoram,2,1,1,0,0,0,2,1,1
D0201A,07,094,New Delhi,5-9 years,Tripura,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,Meghalaya,5,5,0,0,0,0,5,5,0
D0201A,07,094,New Delhi,5-9 years,Assam,30,17,13,0,0,0,30,17,13
D0201A,07,094,New Delhi,5-9 years,West Bengal,132,75,57,0,0,0,132,75,57
D0201A,07,094,New Delhi,5-9 years,Jharkhand,57,29,28,0,0,0,57,29,28
D0201A,07,094,New Delhi,5-9 years,Odisha,44,22,22,0,0,0,44,22,22
D0201A,07,094,New Delhi,5-9 years,Chhattisgarh,47,24,23,0,0,0,47,24,23
D0201A,07,094,New Delhi,5-9 years,Madhya Pradesh,115,76,39,0,0,0,115,76,39
D0201A,07,094,New Delhi,5-9 years,Gujarat,15,11,4,0,0,0,15,11,4
D0201A,07,094,New Delhi,5-9 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,Maharashtra,115,60,55,0,0,0,115,60,55
D0201A,07,094,New Delhi,5-9 years,Andhra Pradesh,105,49,56,0,0,0,105,49,56
D0201A,07,094,New Delhi,5-9 years,Karnataka,38,14,24,0,0,0,38,14,24
D0201A,07,094,New Delhi,5-9 years,Goa,3,1,2,0,0,0,3,1,2
D0201A,07,094,New Delhi,5-9 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,5-9 years,Kerala,81,31,50,0,0,0,81,31,50
D0201A,07,094,New Delhi,5-9 years,Tamil Nadu,80,31,49,0,0,0,80,31,49
D0201A,07,094,New Delhi,5-9 years,Puducherry,3,1,2,0,0,0,3,1,2
D0201A,07,094,New Delhi,5-9 years,Andaman & Nicobar Islands,2,1,1,0,0,0,2,1,1
D0201A,07,094,New Delhi,5-9 years,Born Outside India,122,63,59,0,0,0,122,63,59
D0201A,07,094,New Delhi,5-9 years,Unclassifiable,19,12,7,0,0,0,19,12,7
D0201A,07,094,New Delhi,10-14 years,Total Population,"12,312","6,565","5,747",0,0,0,"12,312","6,565","5,747"
D0201A,07,094,New Delhi,10-14 years,Born within India,"12,148","6,481","5,667",0,0,0,"12,148","6,481","5,667"
D0201A,07,094,New Delhi,10-14 years,Within the state of enumeration,"8,857","4,684","4,173",0,0,0,"8,857","4,684","4,173"
D0201A,07,094,New Delhi,10-14 years,Born in the place of enumeration,"7,552","3,978","3,574",0,0,0,"7,552","3,978","3,574"
D0201A,07,094,New Delhi,10-14 years,Born elsewhere in the district of enumeration,"1,305",706,599,0,0,0,"1,305",706,599
D0201A,07,094,New Delhi,10-14 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,States in India beyond the state of enumeration,"3,291","1,797","1,494",0,0,0,"3,291","1,797","1,494"
D0201A,07,094,New Delhi,10-14 years,Jammu & Kashmir,27,13,14,0,0,0,27,13,14
D0201A,07,094,New Delhi,10-14 years,Himachal Pradesh,87,45,42,0,0,0,87,45,42
D0201A,07,094,New Delhi,10-14 years,Punjab,63,44,19,0,0,0,63,44,19
D0201A,07,094,New Delhi,10-14 years,Chandigarh,12,6,6,0,0,0,12,6,6
D0201A,07,094,New Delhi,10-14 years,Uttarakhand,248,142,106,0,0,0,248,142,106
D0201A,07,094,New Delhi,10-14 years,Haryana,170,98,72,0,0,0,170,98,72
D0201A,07,094,New Delhi,10-14 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,Rajasthan,140,76,64,0,0,0,140,76,64
D0201A,07,094,New Delhi,10-14 years,Uttar Pradesh,"1,019",570,449,0,0,0,"1,019",570,449
D0201A,07,094,New Delhi,10-14 years,Bihar,464,279,185,0,0,0,464,279,185
D0201A,07,094,New Delhi,10-14 years,Sikkim,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,Arunachal Pradesh,6,2,4,0,0,0,6,2,4
D0201A,07,094,New Delhi,10-14 years,Nagaland,4,4,0,0,0,0,4,4,0
D0201A,07,094,New Delhi,10-14 years,Manipur,11,6,5,0,0,0,11,6,5
D0201A,07,094,New Delhi,10-14 years,Mizoram,3,3,0,0,0,0,3,3,0
D0201A,07,094,New Delhi,10-14 years,Tripura,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,Meghalaya,9,4,5,0,0,0,9,4,5
D0201A,07,094,New Delhi,10-14 years,Assam,37,13,24,0,0,0,37,13,24
D0201A,07,094,New Delhi,10-14 years,West Bengal,145,74,71,0,0,0,145,74,71
D0201A,07,094,New Delhi,10-14 years,Jharkhand,71,35,36,0,0,0,71,35,36
D0201A,07,094,New Delhi,10-14 years,Odisha,59,27,32,0,0,0,59,27,32
D0201A,07,094,New Delhi,10-14 years,Chhattisgarh,66,37,29,0,0,0,66,37,29
D0201A,07,094,New Delhi,10-14 years,Madhya Pradesh,168,91,77,0,0,0,168,91,77
D0201A,07,094,New Delhi,10-14 years,Gujarat,19,12,7,0,0,0,19,12,7
D0201A,07,094,New Delhi,10-14 years,Daman & Diu,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,10-14 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,Maharashtra,110,58,52,0,0,0,110,58,52
D0201A,07,094,New Delhi,10-14 years,Andhra Pradesh,95,39,56,0,0,0,95,39,56
D0201A,07,094,New Delhi,10-14 years,Karnataka,33,12,21,0,0,0,33,12,21
D0201A,07,094,New Delhi,10-14 years,Goa,5,1,4,0,0,0,5,1,4
D0201A,07,094,New Delhi,10-14 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,10-14 years,Kerala,115,56,59,0,0,0,115,56,59
D0201A,07,094,New Delhi,10-14 years,Tamil Nadu,100,50,50,0,0,0,100,50,50
D0201A,07,094,New Delhi,10-14 years,Puducherry,3,0,3,0,0,0,3,0,3
D0201A,07,094,New Delhi,10-14 years,Andaman & Nicobar Islands,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,10-14 years,Born Outside India,148,75,73,0,0,0,148,75,73
D0201A,07,094,New Delhi,10-14 years,Unclassifiable,16,9,7,0,0,0,16,9,7
D0201A,07,094,New Delhi,15-24 years,Total Population,"30,775","17,442","13,333",0,0,0,"30,775","17,442","13,333"
D0201A,07,094,New Delhi,15-24 years,Born within India,"30,439","17,279","13,160",0,0,0,"30,439","17,279","13,160"
D0201A,07,094,New Delhi,15-24 years,Within the state of enumeration,"19,700","10,918","8,782",0,0,0,"19,700","10,918","8,782"
D0201A,07,094,New Delhi,15-24 years,Born in the place of enumeration,"16,735","9,379","7,356",0,0,0,"16,735","9,379","7,356"
D0201A,07,094,New Delhi,15-24 years,Born elsewhere in the district of enumeration,"2,965","1,539","1,426",0,0,0,"2,965","1,539","1,426"
D0201A,07,094,New Delhi,15-24 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,15-24 years,States in India beyond the state of enumeration,"10,739","6,361","4,378",0,0,0,"10,739","6,361","4,378"
D0201A,07,094,New Delhi,15-24 years,Jammu & Kashmir,72,45,27,0,0,0,72,45,27
D0201A,07,094,New Delhi,15-24 years,Himachal Pradesh,270,160,110,0,0,0,270,160,110
D0201A,07,094,New Delhi,15-24 years,Punjab,224,120,104,0,0,0,224,120,104
D0201A,07,094,New Delhi,15-24 years,Chandigarh,24,13,11,0,0,0,24,13,11
D0201A,07,094,New Delhi,15-24 years,Uttarakhand,974,563,411,0,0,0,974,563,411
D0201A,07,094,New Delhi,15-24 years,Haryana,521,281,240,0,0,0,521,281,240
D0201A,07,094,New Delhi,15-24 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,15-24 years,Rajasthan,438,252,186,0,0,0,438,252,186
D0201A,07,094,New Delhi,15-24 years,Uttar Pradesh,"3,791","2,252","1,539",0,0,0,"3,791","2,252","1,539"
D0201A,07,094,New Delhi,15-24 years,Bihar,"1,733","1,242",491,0,0,0,"1,733","1,242",491
D0201A,07,094,New Delhi,15-24 years,Sikkim,7,3,4,0,0,0,7,3,4
D0201A,07,094,New Delhi,15-24 years,Arunachal Pradesh,10,7,3,0,0,0,10,7,3
D0201A,07,094,New Delhi,15-24 years,Nagaland,13,10,3,0,0,0,13,10,3
D0201A,07,094,New Delhi,15-24 years,Manipur,44,21,23,0,0,0,44,21,23
D0201A,07,094,New Delhi,15-24 years,Mizoram,10,4,6,0,0,0,10,4,6
D0201A,07,094,New Delhi,15-24 years,Tripura,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,15-24 years,Meghalaya,21,9,12,0,0,0,21,9,12
D0201A,07,094,New Delhi,15-24 years,Assam,123,61,62,0,0,0,123,61,62
D0201A,07,094,New Delhi,15-24 years,West Bengal,516,309,207,0,0,0,516,309,207
D0201A,07,094,New Delhi,15-24 years,Jharkhand,222,101,121,0,0,0,222,101,121
D0201A,07,094,New Delhi,15-24 years,Odisha,205,101,104,0,0,0,205,101,104
D0201A,07,094,New Delhi,15-24 years,Chhattisgarh,173,108,65,0,0,0,173,108,65
D0201A,07,094,New Delhi,15-24 years,Madhya Pradesh,379,204,175,0,0,0,379,204,175
D0201A,07,094,New Delhi,15-24 years,Gujarat,53,19,34,0,0,0,53,19,34
D0201A,07,094,New Delhi,15-24 years,Daman & Diu,1,1,0,0,0,0,1,1,0
D0201A,07,094,New Delhi,15-24 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,15-24 years,Maharashtra,201,104,97,0,0,0,201,104,97
D0201A,07,094,New Delhi,15-24 years,Andhra Pradesh,185,97,88,0,0,0,185,97,88
D0201A,07,094,New Delhi,15-24 years,Karnataka,69,34,35,0,0,0,69,34,35
D0201A,07,094,New Delhi,15-24 years,Goa,6,4,2,0,0,0,6,4,2
D0201A,07,094,New Delhi,15-24 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,15-24 years,Kerala,222,109,113,0,0,0,222,109,113
D0201A,07,094,New Delhi,15-24 years,Tamil Nadu,221,120,101,0,0,0,221,120,101
D0201A,07,094,New Delhi,15-24 years,Puducherry,4,2,2,0,0,0,4,2,2
D0201A,07,094,New Delhi,15-24 years,Andaman & Nicobar Islands,6,5,1,0,0,0,6,5,1
D0201A,07,094,New Delhi,15-24 years,Born Outside India,310,149,161,0,0,0,310,149,161
D0201A,07,094,New Delhi,15-24 years,Unclassifiable,26,14,12,0,0,0,26,14,12
D0201A,07,094,New Delhi,25-34 years,Total Population,"25,177","13,888","11,289",0,0,0,"25,177","13,888","11,289"
D0201A,07,094,New Delhi,25-34 years,Born within India,"24,909","13,763","11,146",0,0,0,"24,909","13,763","11,146"
D0201A,07,094,New Delhi,25-34 years,Within the state of enumeration,"11,303","6,550","4,753",0,0,0,"11,303","6,550","4,753"
D0201A,07,094,New Delhi,25-34 years,Born in the place of enumeration,"9,335","5,584","3,751",0,0,0,"9,335","5,584","3,751"
D0201A,07,094,New Delhi,25-34 years,Born elsewhere in the district of enumeration,"1,968",966,"1,002",0,0,0,"1,968",966,"1,002"
D0201A,07,094,New Delhi,25-34 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,25-34 years,States in India beyond the state of enumeration,"13,606","7,213","6,393",0,0,0,"13,606","7,213","6,393"
D0201A,07,094,New Delhi,25-34 years,Jammu & Kashmir,137,76,61,0,0,0,137,76,61
D0201A,07,094,New Delhi,25-34 years,Himachal Pradesh,370,218,152,0,0,0,370,218,152
D0201A,07,094,New Delhi,25-34 years,Punjab,336,167,169,0,0,0,336,167,169
D0201A,07,094,New Delhi,25-34 years,Chandigarh,22,13,9,0,0,0,22,13,9
D0201A,07,094,New Delhi,25-34 years,Uttarakhand,"1,370",741,629,0,0,0,"1,370",741,629
D0201A,07,094,New Delhi,25-34 years,Haryana,525,221,304,0,0,0,525,221,304
D0201A,07,094,New Delhi,25-34 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,25-34 years,Rajasthan,567,311,256,0,0,0,567,311,256
D0201A,07,094,New Delhi,25-34 years,Uttar Pradesh,"4,857","2,618","2,239",0,0,0,"4,857","2,618","2,239"
D0201A,07,094,New Delhi,25-34 years,Bihar,"2,206","1,381",825,0,0,0,"2,206","1,381",825
D0201A,07,094,New Delhi,25-34 years,Sikkim,11,7,4,0,0,0,11,7,4
D0201A,07,094,New Delhi,25-34 years,Arunachal Pradesh,8,1,7,0,0,0,8,1,7
D0201A,07,094,New Delhi,25-34 years,Nagaland,12,3,9,0,0,0,12,3,9
D0201A,07,094,New Delhi,25-34 years,Manipur,58,21,37,0,0,0,58,21,37
D0201A,07,094,New Delhi,25-34 years,Mizoram,7,2,5,0,0,0,7,2,5
D0201A,07,094,New Delhi,25-34 years,Tripura,10,3,7,0,0,0,10,3,7
D0201A,07,094,New Delhi,25-34 years,Meghalaya,19,4,15,0,0,0,19,4,15
D0201A,07,094,New Delhi,25-34 years,Assam,141,70,71,0,0,0,141,70,71
D0201A,07,094,New Delhi,25-34 years,West Bengal,582,312,270,0,0,0,582,312,270
D0201A,07,094,New Delhi,25-34 years,Jharkhand,311,133,178,0,0,0,311,133,178
D0201A,07,094,New Delhi,25-34 years,Odisha,337,172,165,0,0,0,337,172,165
D0201A,07,094,New Delhi,25-34 years,Chhattisgarh,166,87,79,0,0,0,166,87,79
D0201A,07,094,New Delhi,25-34 years,Madhya Pradesh,500,250,250,0,0,0,500,250,250
D0201A,07,094,New Delhi,25-34 years,Gujarat,46,20,26,0,0,0,46,20,26
D0201A,07,094,New Delhi,25-34 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,25-34 years,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,25-34 years,Maharashtra,238,93,145,0,0,0,238,93,145
D0201A,07,094,New Delhi,25-34 years,Andhra Pradesh,222,86,136,0,0,0,222,86,136
D0201A,07,094,New Delhi,25-34 years,Karnataka,87,35,52,0,0,0,87,35,52
D0201A,07,094,New Delhi,25-34 years,Goa,6,3,3,0,0,0,6,3,3
D0201A,07,094,New Delhi,25-34 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,25-34 years,Kerala,224,83,141,0,0,0,224,83,141
D0201A,07,094,New Delhi,25-34 years,Tamil Nadu,222,78,144,0,0,0,222,78,144
D0201A,07,094,New Delhi,25-34 years,Puducherry,3,0,3,0,0,0,3,0,3
D0201A,07,094,New Delhi,25-34 years,Andaman & Nicobar Islands,5,4,1,0,0,0,5,4,1
D0201A,07,094,New Delhi,25-34 years,Born Outside India,241,116,125,0,0,0,241,116,125
D0201A,07,094,New Delhi,25-34 years,Unclassifiable,27,9,18,0,0,0,27,9,18
D0201A,07,094,New Delhi,35-59 years,Total Population,"47,427","26,369","21,058",0,0,0,"47,427","26,369","21,058"
D0201A,07,094,New Delhi,35-59 years,Born within India,"46,773","26,007","20,766",0,0,0,"46,773","26,007","20,766"
D0201A,07,094,New Delhi,35-59 years,Within the state of enumeration,"14,999","8,562","6,437",0,0,0,"14,999","8,562","6,437"
D0201A,07,094,New Delhi,35-59 years,Born in the place of enumeration,"11,016","6,305","4,711",0,0,0,"11,016","6,305","4,711"
D0201A,07,094,New Delhi,35-59 years,Born elsewhere in the district of enumeration,"3,983","2,257","1,726",0,0,0,"3,983","2,257","1,726"
D0201A,07,094,New Delhi,35-59 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,35-59 years,States in India beyond the state of enumeration,"31,774","17,445","14,329",0,0,0,"31,774","17,445","14,329"
D0201A,07,094,New Delhi,35-59 years,Jammu & Kashmir,233,131,102,0,0,0,233,131,102
D0201A,07,094,New Delhi,35-59 years,Himachal Pradesh,"1,187",698,489,0,0,0,"1,187",698,489
D0201A,07,094,New Delhi,35-59 years,Punjab,"1,098",555,543,0,0,0,"1,098",555,543
D0201A,07,094,New Delhi,35-59 years,Chandigarh,43,11,32,0,0,0,43,11,32
D0201A,07,094,New Delhi,35-59 years,Uttarakhand,"3,849","2,123","1,726",0,0,0,"3,849","2,123","1,726"
D0201A,07,094,New Delhi,35-59 years,Haryana,"1,764",911,853,0,0,0,"1,764",911,853
D0201A,07,094,New Delhi,35-59 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,35-59 years,Rajasthan,"1,238",684,554,0,0,0,"1,238",684,554
D0201A,07,094,New Delhi,35-59 years,Uttar Pradesh,"10,795","5,934","4,861",0,0,0,"10,795","5,934","4,861"
D0201A,07,094,New Delhi,35-59 years,Bihar,"3,796","2,412","1,384",0,0,0,"3,796","2,412","1,384"
D0201A,07,094,New Delhi,35-59 years,Sikkim,11,8,3,0,0,0,11,8,3
D0201A,07,094,New Delhi,35-59 years,Arunachal Pradesh,9,5,4,0,0,0,9,5,4
D0201A,07,094,New Delhi,35-59 years,Nagaland,16,8,8,0,0,0,16,8,8
D0201A,07,094,New Delhi,35-59 years,Manipur,74,30,44,0,0,0,74,30,44
D0201A,07,094,New Delhi,35-59 years,Mizoram,10,5,5,0,0,0,10,5,5
D0201A,07,094,New Delhi,35-59 years,Tripura,9,4,5,0,0,0,9,4,5
D0201A,07,094,New Delhi,35-59 years,Meghalaya,52,23,29,0,0,0,52,23,29
D0201A,07,094,New Delhi,35-59 years,Assam,254,144,110,0,0,0,254,144,110
D0201A,07,094,New Delhi,35-59 years,West Bengal,"1,384",700,684,0,0,0,"1,384",700,684
D0201A,07,094,New Delhi,35-59 years,Jharkhand,433,220,213,0,0,0,433,220,213
D0201A,07,094,New Delhi,35-59 years,Odisha,708,402,306,0,0,0,708,402,306
D0201A,07,094,New Delhi,35-59 years,Chhattisgarh,290,143,147,0,0,0,290,143,147
D0201A,07,094,New Delhi,35-59 years,Madhya Pradesh,835,415,420,0,0,0,835,415,420
D0201A,07,094,New Delhi,35-59 years,Gujarat,104,44,60,0,0,0,104,44,60
D0201A,07,094,New Delhi,35-59 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,35-59 years,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,35-59 years,Maharashtra,570,252,318,0,0,0,570,252,318
D0201A,07,094,New Delhi,35-59 years,Andhra Pradesh,637,344,293,0,0,0,637,344,293
D0201A,07,094,New Delhi,35-59 years,Karnataka,224,121,103,0,0,0,224,121,103
D0201A,07,094,New Delhi,35-59 years,Goa,12,3,9,0,0,0,12,3,9
D0201A,07,094,New Delhi,35-59 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,35-59 years,Kerala,"1,156",598,558,0,0,0,"1,156",598,558
D0201A,07,094,New Delhi,35-59 years,Tamil Nadu,963,508,455,0,0,0,963,508,455
D0201A,07,094,New Delhi,35-59 years,Puducherry,9,5,4,0,0,0,9,5,4
D0201A,07,094,New Delhi,35-59 years,Andaman & Nicobar Islands,10,4,6,0,0,0,10,4,6
D0201A,07,094,New Delhi,35-59 years,Born Outside India,588,328,260,0,0,0,588,328,260
D0201A,07,094,New Delhi,35-59 years,Unclassifiable,66,34,32,0,0,0,66,34,32
D0201A,07,094,New Delhi,60+,Total Population,"7,136","3,537","3,599",0,0,0,"7,136","3,537","3,599"
D0201A,07,094,New Delhi,60+,Born within India,"6,608","3,291","3,317",0,0,0,"6,608","3,291","3,317"
D0201A,07,094,New Delhi,60+,Within the state of enumeration,"1,926","1,019",907,0,0,0,"1,926","1,019",907
D0201A,07,094,New Delhi,60+,Born in the place of enumeration,"1,595",865,730,0,0,0,"1,595",865,730
D0201A,07,094,New Delhi,60+,Born elsewhere in the district of enumeration,331,154,177,0,0,0,331,154,177
D0201A,07,094,New Delhi,60+,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,States in India beyond the state of enumeration,"4,682","2,272","2,410",0,0,0,"4,682","2,272","2,410"
D0201A,07,094,New Delhi,60+,Jammu & Kashmir,54,24,30,0,0,0,54,24,30
D0201A,07,094,New Delhi,60+,Himachal Pradesh,205,101,104,0,0,0,205,101,104
D0201A,07,094,New Delhi,60+,Punjab,344,168,176,0,0,0,344,168,176
D0201A,07,094,New Delhi,60+,Chandigarh,1,1,0,0,0,0,1,1,0
D0201A,07,094,New Delhi,60+,Uttarakhand,502,193,309,0,0,0,502,193,309
D0201A,07,094,New Delhi,60+,Haryana,256,124,132,0,0,0,256,124,132
D0201A,07,094,New Delhi,60+,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,Rajasthan,237,119,118,0,0,0,237,119,118
D0201A,07,094,New Delhi,60+,Uttar Pradesh,"1,742",862,880,0,0,0,"1,742",862,880
D0201A,07,094,New Delhi,60+,Bihar,371,215,156,0,0,0,371,215,156
D0201A,07,094,New Delhi,60+,Sikkim,2,2,0,0,0,0,2,2,0
D0201A,07,094,New Delhi,60+,Arunachal Pradesh,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,60+,Nagaland,3,2,1,0,0,0,3,2,1
D0201A,07,094,New Delhi,60+,Manipur,13,4,9,0,0,0,13,4,9
D0201A,07,094,New Delhi,60+,Mizoram,3,1,2,0,0,0,3,1,2
D0201A,07,094,New Delhi,60+,Tripura,2,1,1,0,0,0,2,1,1
D0201A,07,094,New Delhi,60+,Meghalaya,3,1,2,0,0,0,3,1,2
D0201A,07,094,New Delhi,60+,Assam,27,16,11,0,0,0,27,16,11
D0201A,07,094,New Delhi,60+,West Bengal,169,73,96,0,0,0,169,73,96
D0201A,07,094,New Delhi,60+,Jharkhand,38,19,19,0,0,0,38,19,19
D0201A,07,094,New Delhi,60+,Odisha,65,41,24,0,0,0,65,41,24
D0201A,07,094,New Delhi,60+,Chhattisgarh,27,16,11,0,0,0,27,16,11
D0201A,07,094,New Delhi,60+,Madhya Pradesh,134,64,70,0,0,0,134,64,70
D0201A,07,094,New Delhi,60+,Gujarat,25,10,15,0,0,0,25,10,15
D0201A,07,094,New Delhi,60+,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,Maharashtra,113,48,65,0,0,0,113,48,65
D0201A,07,094,New Delhi,60+,Andhra Pradesh,88,40,48,0,0,0,88,40,48
D0201A,07,094,New Delhi,60+,Karnataka,40,23,17,0,0,0,40,23,17
D0201A,07,094,New Delhi,60+,Goa,3,1,2,0,0,0,3,1,2
D0201A,07,094,New Delhi,60+,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,Kerala,108,50,58,0,0,0,108,50,58
D0201A,07,094,New Delhi,60+,Tamil Nadu,105,53,52,0,0,0,105,53,52
D0201A,07,094,New Delhi,60+,Puducherry,1,0,1,0,0,0,1,0,1
D0201A,07,094,New Delhi,60+,Andaman & Nicobar Islands,0,0,0,0,0,0,0,0,0
D0201A,07,094,New Delhi,60+,Born Outside India,516,239,277,0,0,0,516,239,277
D0201A,07,094,New Delhi,60+,Unclassifiable,12,7,5,0,0,0,12,7,5
D0201A,07,094,New Delhi,Age not stated,Total Population,242,130,112,0,0,0,242,130,112
D0201A,07,094,New Delhi,Age not stated,Born within India,240,129,111,0,0,0,240,129,111
D0201A,07,094,New Delhi,Age not stated,Within the state of enumeration,147,78,69,0,0,0,147,78,69
